runtime,seed,suboptimality,agent num,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,cardinal conflicts,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,chosen from cleanup,chosen from open,chosen from focal,#solve MVCs,#merge MDDs,#solve 2 agents,#memoization,cost error,distance error,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.18205,5,1.5,90,1,1,30667,114928,17071,17063,17063,17063,8,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0.031318,2.3e-05,0.001384,0,0,0,0.033535,4e-06,0.005259,0.015468,0.015772,1.12142,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.225473,1,1.5,100,1,1,33295,127161,18559,18550,18550,18550,10,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0.043678,2.9e-05,0.001773,0,0,0,0.044039,8e-06,0.006953,0.02147,0.021925,1.28301,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.228681,2,1.5,100,1,1,33295,127161,18559,18550,18550,18550,10,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0.044639,2.6e-05,0.001867,0,0,0,0.045104,1e-05,0.007605,0.02205,0.022562,1.26192,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.230687,3,1.5,100,1,1,33295,127161,18559,18550,18550,18550,10,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0.045005,2.8e-05,0.001778,0,0,0,0.045113,5e-06,0.007196,0.021153,0.021602,1.30141,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.224491,4,1.5,100,1,1,33295,127161,18559,18550,18550,18550,10,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0.043602,2.7e-05,0.00173,0,0,0,0.04338,9e-06,0.006651,0.020493,0.020936,1.23871,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.224631,5,1.5,100,1,1,33295,127161,18559,18550,18550,18550,10,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0.043303,2.8e-05,0.001774,0,0,0,0.044122,6e-06,0.006884,0.020538,0.020996,1.22358,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.251143,1,1.5,110,1,1,36708,140021,20701,20690,20690,20690,10,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0.045963,3e-05,0.002139,0,0,0,0.045733,6e-06,0.008057,0.022856,0.023356,1.38812,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.260718,2,1.5,110,1,1,36708,140021,20701,20690,20690,20690,10,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0.04781,3.5e-05,0.002263,0,0,0,0.051459,1.4e-05,0.009117,0.025289,0.025938,1.39983,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.249459,3,1.5,110,1,1,36708,140021,20701,20690,20690,20690,10,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0.045902,3.5e-05,0.002136,0,0,0,0.044416,9e-06,0.007162,0.021237,0.021745,1.40592,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.246152,4,1.5,110,1,1,36708,140021,20701,20690,20690,20690,10,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0.046129,3.4e-05,0.00211,0,0,0,0.044185,7e-06,0.007596,0.021902,0.022404,1.42851,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.24902,5,1.5,110,1,1,36708,140021,20701,20690,20690,20690,10,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0.045915,3e-05,0.00208,0,0,0,0.045043,6e-06,0.00815,0.02295,0.023457,1.37216,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.26317,1,1.5,120,1,1,39479,152705,23146,23133,23133,23133,10,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0.036265,3.4e-05,0.002582,0,0,0,0.045705,5e-06,0.008798,0.024115,0.024683,1.5349,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.276047,2,1.5,120,1,1,39479,152705,23146,23133,23133,23133,10,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0.037191,3.4e-05,0.002741,0,0,0,0.047973,1e-05,0.009773,0.025936,0.026595,1.58913,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.259065,3,1.5,120,1,1,39479,152705,23146,23133,23133,23133,10,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0.036517,3.5e-05,0.002505,0,0,0,0.044752,7e-06,0.008695,0.023889,0.024432,1.61096,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.258082,4,1.5,120,1,1,39479,152705,23146,23133,23133,23133,10,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0.035811,3.3e-05,0.002502,0,0,0,0.044691,5e-06,0.008895,0.024177,0.024718,1.49354,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.257956,5,1.5,120,1,1,39479,152705,23146,23133,23133,23133,10,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0.035548,3.4e-05,0.002506,0,0,0,0.044522,3e-06,0.00879,0.024603,0.025146,1.53549,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.324695,1,1.5,130,1,1,52113,186958,25339,25324,25322,25324,11,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0.064132,4e-05,0.002968,0,0,0,0.048281,2e-06,0.009654,0.036579,0.037215,1.65332,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.331212,2,1.5,130,1,1,52113,186958,25339,25324,25322,25324,11,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0.0652,4.7e-05,0.003022,0,0,0,0.04955,3e-06,0.010307,0.039157,0.039795,1.64678,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.325794,3,1.5,130,1,1,52113,186958,25339,25324,25322,25324,11,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0.064489,4.3e-05,0.002965,0,0,0,0.048479,7e-06,0.010072,0.037963,0.038597,1.64893,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.323688,4,1.5,130,1,1,52113,186958,25339,25324,25322,25324,11,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0.063625,4.1e-05,0.002983,0,0,0,0.048978,5e-06,0.009463,0.036745,0.037386,1.64125,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.326037,5,1.5,130,1,1,52113,186958,25339,25324,25322,25324,11,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0.064389,4.3e-05,0.002973,0,0,0,0.04868,5e-06,0.009706,0.036997,0.03763,1.62214,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.361568,1,1.5,140,1,1,56476,202908,27519,27500,27498,27500,12,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0.072941,4.4e-05,0.00346,0,0,0,0.051224,7e-06,0.010892,0.039662,0.040399,1.80004,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.364529,2,1.5,140,1,1,56476,202908,27519,27500,27498,27500,12,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0.073088,4.6e-05,0.003467,0,0,0,0.051963,8e-06,0.011291,0.041161,0.041899,1.74972,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.371419,3,1.5,140,1,1,56476,202908,27519,27500,27498,27500,12,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0.077524,4.4e-05,0.003469,0,0,0,0.053181,6e-06,0.012554,0.042896,0.043639,1.7436,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.366424,4,1.5,140,1,1,56476,202908,27519,27500,27498,27500,12,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0.072907,4.7e-05,0.003587,0,0,0,0.052081,7e-06,0.011876,0.041683,0.042426,1.79359,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.362419,5,1.5,140,1,1,56476,202908,27519,27500,27498,27500,12,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0.073194,4.6e-05,0.00346,0,0,0,0.051369,3e-06,0.011595,0.04108,0.041817,1.73707,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.380259,1,1.5,150,1,1,62028,221024,29420,29399,29397,29399,13,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0.058169,5e-05,0.004058,0,0,0,0.055433,1e-05,0.01397,0.048201,0.049109,1.8755,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.380606,2,1.5,150,1,1,62028,221024,29420,29399,29397,29399,13,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0.057309,5.2e-05,0.004031,0,0,0,0.055379,8e-06,0.014004,0.049205,0.050112,1.8695,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.385568,3,1.5,150,1,1,62028,221024,29420,29399,29397,29399,13,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0.057394,5e-05,0.003984,0,0,0,0.056465,4e-06,0.014472,0.049684,0.050606,1.94254,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.398731,4,1.5,150,1,1,62028,221024,29420,29399,29397,29399,13,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0.059385,5.1e-05,0.004121,0,0,0,0.05747,1.2e-05,0.015408,0.051974,0.052905,1.93372,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.382133,5,1.5,150,1,1,62028,221024,29420,29399,29397,29399,13,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0.058288,5.2e-05,0.004549,0,0,0,0.055493,6e-06,0.013496,0.0476,0.049035,1.90607,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.425,1,1.5,160,1,1,64838,231553,30692,30668,30666,30668,13,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0.075457,5.3e-05,0.004821,0,0,0,0.055823,6e-06,0.015019,0.050857,0.052184,2.03298,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.420571,2,1.5,160,1,1,64838,231553,30692,30668,30666,30668,13,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0.0751,5.4e-05,0.004471,0,0,0,0.054834,5e-06,0.014481,0.049343,0.050315,2.01061,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.421895,3,1.5,160,1,1,64838,231553,30692,30668,30666,30668,13,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0.074603,5.4e-05,0.004464,0,0,0,0.055721,3e-06,0.014658,0.049529,0.050483,2.01754,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.430244,4,1.5,160,1,1,64838,231553,30692,30668,30666,30668,13,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0.075801,5.4e-05,0.004524,0,0,0,0.055563,7e-06,0.014575,0.05001,0.050978,2.01436,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.419136,5,1.5,160,1,1,64838,231553,30692,30668,30666,30668,13,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0.07568,5.2e-05,0.004447,0,0,0,0.054656,8e-06,0.013448,0.047491,0.048456,2.06354,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.45036,1,1.5,170,1,1,67196,241443,32287,32262,32260,32262,13,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0.080454,5.7e-05,0.004929,0,0,0,0.055044,7e-06,0.015334,0.050932,0.051943,2.09556,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.459403,2,1.5,170,1,1,67196,241443,32287,32262,32260,32262,13,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0.082547,5.5e-05,0.004973,0,0,0,0.055241,7e-06,0.015527,0.051197,0.052203,2.15876,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.457991,3,1.5,170,1,1,67196,241443,32287,32262,32260,32262,13,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0.082077,5.4e-05,0.00509,0,0,0,0.054998,1.5e-05,0.016179,0.052449,0.053639,2.11721,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.461119,4,1.5,170,1,1,67196,241443,32287,32262,32260,32262,13,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0.082219,5.7e-05,0.004978,0,0,0,0.056151,9e-06,0.016218,0.053405,0.054435,2.15993,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.452759,5,1.5,170,1,1,67196,241443,32287,32262,32260,32262,13,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0.080459,5.2e-05,0.004931,0,0,0,0.055616,3e-06,0.015622,0.051812,0.052816,2.17149,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.489933,1,1.5,180,1,1,75042,266723,34492,34464,34462,34464,14,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0.075129,6e-05,0.005579,0,0,0,0.060183,7e-06,0.018004,0.057195,0.058334,2.24732,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.487539,2,1.5,180,1,1,75042,266723,34492,34464,34462,34464,14,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0.075892,6.7e-05,0.005556,0,0,0,0.060655,9e-06,0.017322,0.055663,0.056813,2.27405,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.487612,3,1.5,180,1,1,75042,266723,34492,34464,34462,34464,14,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0.075414,6.4e-05,0.005608,0,0,0,0.059756,6e-06,0.018033,0.056464,0.057632,2.35031,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.488152,4,1.5,180,1,1,75042,266723,34492,34464,34462,34464,14,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0.075653,6.4e-05,0.005602,0,0,0,0.060552,9e-06,0.016769,0.054957,0.056126,2.25159,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.483765,5,1.5,180,1,1,75042,266723,34492,34464,34462,34464,14,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0.074447,6e-05,0.005616,0,0,0,0.059427,4e-06,0.017375,0.054978,0.056127,2.23924,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.550232,1,1.5,190,1,1,87541,297833,36253,36215,36213,36215,16,0,0,0,0,0,0,0,0,0,1,0,27,0,0,0,0.074091,6.7e-05,0.006473,0,0,0,0.075136,9e-06,0.023039,0.069855,0.071437,2.43972,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.559576,2,1.5,190,1,1,87541,297833,36253,36215,36213,36215,16,0,0,0,0,0,0,0,0,0,1,0,27,0,0,0,0.075077,7.3e-05,0.006585,0,0,0,0.07607,1.3e-05,0.025322,0.073772,0.075363,2.42365,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.580479,3,1.5,190,1,1,87541,297833,36253,36215,36213,36215,16,0,0,0,0,0,0,0,0,0,1,0,27,0,0,0,0.07654,7.2e-05,0.00705,0,0,0,0.077262,2.9e-05,0.029116,0.080644,0.082734,2.37104,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.56786,4,1.5,190,1,1,87541,297833,36253,36215,36213,36215,16,0,0,0,0,0,0,0,0,0,1,0,27,0,0,0,0.075463,8e-05,0.006768,0,0,0,0.082575,3.6e-05,0.02818,0.080619,0.082488,2.42884,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.555777,5,1.5,190,1,1,87541,297833,36253,36215,36213,36215,16,0,0,0,0,0,0,0,0,0,1,0,27,0,0,0,0.074636,6.8e-05,0.00655,0,0,0,0.074089,2.2e-05,0.025089,0.072844,0.074489,2.4651,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.691352,1,1.5,200,1,1,91323,314064,38173,38133,38131,38133,18,0,0,0,0,0,0,0,0,0,1,0,30,0,0,0,0.09433,7.7e-05,0.007743,0,0,0,0.104001,2.9e-05,0.032314,0.090036,0.092115,2.53577,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.625047,2,1.5,200,1,1,91323,314064,38173,38133,38131,38133,18,0,0,0,0,0,0,0,0,0,1,0,30,0,0,0,0.085028,7.2e-05,0.00751,0,0,0,0.094036,1.7e-05,0.029508,0.083297,0.085285,2.68208,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.610741,3,1.5,200,1,1,91323,314064,38173,38133,38131,38133,18,0,0,0,0,0,0,0,0,0,1,0,30,0,0,0,0.084026,7.6e-05,0.007348,0,0,0,0.091125,1.7e-05,0.027487,0.078835,0.080744,2.4516,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.616094,4,1.5,200,1,1,91323,314064,38173,38133,38131,38133,18,0,0,0,0,0,0,0,0,0,1,0,30,0,0,0,0.084688,7.4e-05,0.007338,0,0,0,0.091033,1.2e-05,0.028467,0.080697,0.0826,2.51122,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.625148,5,1.5,200,1,1,91323,314064,38173,38133,38131,38133,18,0,0,0,0,0,0,0,0,0,1,0,30,0,0,0,0.085296,7.5e-05,0.007484,0,0,0,0.094106,1.2e-05,0.030302,0.084665,0.086615,2.4823,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.005489,1,1.5,10,0,1,2320,10313,2310,2310,2310,2310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6e-05,0,0,0,0,0,0,0,0,0.133129,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-5.scen
0.005289,2,1.5,10,0,1,2320,10313,2310,2310,2310,2310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5e-05,0,0,0,0,0,0,0,0,0.131896,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-5.scen
0.005422,3,1.5,10,0,1,2320,10313,2310,2310,2310,2310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6e-05,0,0,0,0,0,0,0,0,0.128399,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-5.scen
0.005398,4,1.5,10,0,1,2320,10313,2310,2310,2310,2310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5e-05,0,0,0,0,0,0,0,0,0.12741,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-5.scen
0.005404,5,1.5,10,0,1,2320,10313,2310,2310,2310,2310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6e-05,0,0,0,0,0,0,0,0,0.126928,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-5.scen
0.023282,1,1.5,20,1,1,4306,19804,3937,3937,3937,3937,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.005464,5e-06,6.5e-05,0,0,0,0.005543,1e-06,0.000223,0.000987,0.000996,0.259442,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-5.scen
0.022652,2,1.5,20,1,1,4306,19804,3937,3937,3937,3937,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.005361,5e-06,6.6e-05,0,0,0,0.004939,0,0.000292,0.001094,0.001103,0.261879,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-5.scen
0.024886,3,1.5,20,1,1,4306,19804,3937,3937,3937,3937,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.005649,4e-06,6.8e-05,0,0,0,0.005173,0,0.000155,0.000959,0.000971,0.263241,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-5.scen
0.022916,4,1.5,20,1,1,4306,19804,3937,3937,3937,3937,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.005397,4e-06,6.5e-05,0,0,0,0.004998,1e-06,0.000285,0.001082,0.001094,0.261443,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-5.scen
0.023253,5,1.5,20,1,1,4306,19804,3937,3937,3937,3937,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.005506,4e-06,7e-05,0,0,0,0.005452,1e-06,0.000208,0.000975,0.000984,0.262941,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-5.scen
0.028465,1,1.5,30,1,1,6145,28361,5766,5766,5766,5766,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000518,6e-06,0.000139,0,0,0,0.005436,1e-06,0.000244,0.00108,0.001094,0.393349,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-5.scen
0.026069,2,1.5,30,1,1,6145,28361,5766,5766,5766,5766,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000526,6e-06,0.000136,0,0,0,0.005449,1e-06,0.000245,0.001096,0.00111,0.39227,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-5.scen
0.02658,3,1.5,30,1,1,6145,28361,5766,5766,5766,5766,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000534,6e-06,0.000141,0,0,0,0.005512,1e-06,0.000254,0.001115,0.001131,0.401205,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-5.scen
0.025765,4,1.5,30,1,1,6145,28361,5766,5766,5766,5766,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000504,7e-06,0.000135,0,0,0,0.00536,0,0.000244,0.001076,0.00109,0.388423,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-5.scen
0.025735,5,1.5,30,1,1,6145,28361,5766,5766,5766,5766,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000496,6e-06,0.000135,0,0,0,0.005294,1e-06,0.00023,0.001052,0.001067,0.387596,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-5.scen
0.035204,1,1.5,40,1,1,8302,38608,7852,7852,7852,7852,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000521,8e-06,0.000241,0,0,0,0.005378,1e-06,0.000303,0.001209,0.001226,0.51986,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-5.scen
0.035201,2,1.5,40,1,1,8302,38608,7852,7852,7852,7852,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000519,9e-06,0.000242,0,0,0,0.005365,2e-06,0.000307,0.001223,0.00124,0.521933,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-5.scen
0.034915,3,1.5,40,1,1,8302,38608,7852,7852,7852,7852,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000517,9e-06,0.000242,0,0,0,0.005357,1e-06,0.000318,0.001219,0.001239,0.52076,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-5.scen
0.035208,4,1.5,40,1,1,8302,38608,7852,7852,7852,7852,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000512,8e-06,0.000242,0,0,0,0.005399,0,0.000303,0.001203,0.001221,0.518931,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-5.scen
0.035392,5,1.5,40,1,1,8302,38608,7852,7852,7852,7852,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000529,8e-06,0.000242,0,0,0,0.005365,1e-06,0.000308,0.001209,0.001228,0.518275,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-5.scen
0.045949,1,1.5,50,1,1,10274,48043,9813,9813,9813,9813,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000511,1e-05,0.000372,0,0,0,0.005376,1e-06,0.000371,0.001343,0.001365,0.638753,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-5.scen
0.04574,2,1.5,50,1,1,10274,48043,9813,9813,9813,9813,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000512,1.1e-05,0.000372,0,0,0,0.005324,2e-06,0.000364,0.001352,0.001375,0.642661,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-5.scen
0.04602,3,1.5,50,1,1,10274,48043,9813,9813,9813,9813,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000511,1e-05,0.000375,0,0,0,0.005455,1e-06,0.000365,0.001336,0.001361,0.635263,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-5.scen
0.045922,4,1.5,50,1,1,10274,48043,9813,9813,9813,9813,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000511,1.1e-05,0.000373,0,0,0,0.005348,0,0.000373,0.001347,0.00137,0.649277,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-5.scen
0.046032,5,1.5,50,1,1,10274,48043,9813,9813,9813,9813,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.00051,1e-05,0.000372,0,0,0,0.005383,0,0.000364,0.001343,0.001365,0.638994,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-5.scen
0.063422,1,1.5,60,1,1,12076,56640,11417,11417,11417,11417,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.001515,1.4e-05,0.000539,0,0,0,0.008373,1e-06,0.000808,0.002655,0.002703,0.77425,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-5.scen
0.06319,2,1.5,60,1,1,12076,56640,11417,11417,11417,11417,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.001536,1.4e-05,0.000545,0,0,0,0.008478,0,0.000825,0.002697,0.002746,0.789816,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-5.scen
0.062571,3,1.5,60,1,1,12076,56640,11417,11417,11417,11417,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.001496,1.4e-05,0.000539,0,0,0,0.008344,1e-06,0.000824,0.002672,0.002721,0.790032,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-5.scen
0.062042,4,1.5,60,1,1,12076,56640,11417,11417,11417,11417,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.001505,1.3e-05,0.000536,0,0,0,0.00835,1e-06,0.000828,0.002674,0.002722,0.763087,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-5.scen
0.062484,5,1.5,60,1,1,12076,56640,11417,11417,11417,11417,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.001535,1.4e-05,0.000537,0,0,0,0.008318,0,0.00082,0.002666,0.002718,0.764643,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-5.scen
0.08981,1,1.5,70,1,1,14530,68093,13312,13312,13312,13312,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0.002111,1.7e-05,0.000767,0,0,0,0.01948,0,0.001438,0.00488,0.004976,0.903046,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-5.scen
